time,Twall,T1,P0,mdot,heff,sdot_mm_s,recession_mm,thickness_mm,mode,iter,Tw_stat,sdot_mm_s,dP01_Pa,dx_surf_m,k_surf
183.6,1996,1932.68,101325,0.0120514,194.035,0.0376667,2.09481,47.9052,ABL,3,1997.08,0.0376667,2.86745,0.000483895,2.99139
183.8,1996,1932.69,101325,0.0120497,194.036,0.0376859,2.10234,47.8977,ABL,3,1997.08,0.0376859,2.8666,0.000483819,2.99138
184,1996,1932.7,101325,0.012048,194.036,0.037705,2.10988,47.8901,ABL,3,1997.08,0.037705,2.86575,0.000483742,2.99138
184.2,1996,1932.71,101325,0.0120463,194.037,0.037724,2.11742,47.8826,ABL,3,1997.08,0.037724,2.8649,0.000483666,2.99138
184.4,1996,1932.72,101325,0.0120447,194.038,0.0377429,2.12497,47.875,ABL,3,1997.08,0.0377429,2.86406,0.00048359,2.99138
184.6,1996,1932.73,101325,0.012043,194.039,0.0377618,2.13252,47.8675,ABL,3,1997.08,0.0377618,2.86321,0.000483514,2.99137
184.8,1996,1932.74,101325,0.0120413,194.04,0.0377805,2.14007,47.8599,ABL,3,1997.08,0.0377805,2.86237,0.000483437,2.99137
185,1996,1932.75,101325,0.0120397,194.041,0.0377992,2.14763,47.8524,ABL,3,1997.08,0.0377992,2.86153,0.000483361,2.99137
185.2,1996,1932.76,101325,0.012038,194.041,0.0378178,2.15519,47.8448,ABL,3,1997.08,0.0378178,2.86068,0.000483285,2.99136
185.4,1996,1932.77,101325,0.0120364,194.042,0.0378363,2.16276,47.8372,ABL,3,1997.08,0.0378363,2.85984,0.000483208,2.99136
185.6,1996,1932.78,101325,0.0120348,194.043,0.0378547,2.17033,47.8297,ABL,3,1997.08,0.0378547,2.859,0.000483132,2.99136
185.8,1996,1932.79,101325,0.0120331,194.044,0.0378731,2.1779,47.8221,ABL,3,1997.08,0.0378731,2.85817,0.000483055,2.99136
186,1996,1932.8,101325,0.0120315,194.045,0.0378914,2.18548,47.8145,ABL,3,1997.08,0.0378914,2.85733,0.000482979,2.99135
186.2,1996,1932.81,101325,0.0120299,194.045,0.0379096,2.19306,47.8069,ABL,3,1997.08,0.0379096,2.85649,0.000482902,2.99135
186.4,1996,1932.82,101325,0.0120283,194.046,0.0379277,2.20064,47.7994,ABL,3,1997.08,0.0379277,2.85566,0.000482826,2.99135
186.6,1996,1932.83,101325,0.0120267,194.047,0.0379457,2.20823,47.7918,ABL,3,1997.08,0.0379457,2.85483,0.000482749,2.99135
186.8,1996,1932.84,101325,0.0120251,194.048,0.0379636,2.21582,47.7842,ABL,3,1997.08,0.0379636,2.854,0.000482672,2.99134
187,1996,1932.85,101325,0.0120235,194.048,0.0379815,2.22342,47.7766,ABL,3,1997.08,0.0379815,2.85316,0.000482596,2.99134
187.2,1996,1932.86,101325,0.0120219,194.049,0.0379993,2.23101,47.769,ABL,3,1997.08,0.0379993,2.85234,0.000482519,2.99134
187.4,1996,1932.87,101325,0.0120203,194.05,0.038017,2.23862,47.7614,ABL,3,1997.08,0.038017,2.85151,0.000482442,2.99134
187.6,1996,1932.88,101325,0.0120187,194.051,0.0380347,2.24622,47.7538,ABL,3,1997.08,0.0380347,2.85068,0.000482365,2.99133
187.8,1996,1932.89,101325,0.0120172,194.052,0.0380522,2.25383,47.7462,ABL,3,1997.08,0.0380522,2.84985,0.000482288,2.99133
188,1996,1932.9,101325,0.0120156,194.052,0.0380697,2.26144,47.7386,ABL,3,1997.08,0.0380697,2.84903,0.000482212,2.99133
188.2,1996,1932.91,101325,0.012014,194.053,0.0380871,2.26906,47.7309,ABL,3,1997.08,0.0380871,2.8482,0.000482135,2.99132
188.4,1996,1932.92,101325,0.0120125,194.054,0.0381045,2.27668,47.7233,ABL,3,1997.08,0.0381045,2.84738,0.000482058,2.99132
188.6,1996,1932.93,101325,0.0120109,194.055,0.0381218,2.2843,47.7157,ABL,3,1997.08,0.0381218,2.84656,0.000481981,2.99132
188.8,1996,1932.94,101325,0.0120094,194.055,0.0381389,2.29193,47.7081,ABL,3,1997.09,0.0381389,2.84574,0.000481904,2.99132
189,1996,1932.95,101325,0.0120078,194.056,0.0381561,2.29956,47.7004,ABL,3,1997.09,0.0381561,2.84492,0.000481827,2.99131
189.2,1996,1932.96,101325,0.0120063,194.057,0.0381731,2.30719,47.6928,ABL,3,1997.09,0.0381731,2.8441,0.000481749,2.99131
189.4,1996,1932.97,101325,0.0120047,194.058,0.0381901,2.31482,47.6852,ABL,3,1997.09,0.0381901,2.84328,0.000481672,2.99131
189.6,1996,1932.98,101325,0.0120032,194.058,0.038207,2.32246,47.6775,ABL,3,1997.09,0.038207,2.84246,0.000481595,2.99131
189.8,1996,1932.99,101325,0.0120017,194.059,0.0382238,2.33011,47.6699,ABL,3,1997.09,0.0382238,2.84165,0.000481518,2.9913
190,1996,1933,101325,0.0120002,194.06,0.0382406,2.33775,47.6622,ABL,3,1997.09,0.0382406,2.84083,0.000481441,2.9913
190.2,1996,1933.01,101325,0.0119986,194.061,0.0382573,2.3454,47.6546,ABL,3,1997.09,0.0382573,2.84002,0.000481363,2.9913
190.4,1996,1933.02,101325,0.0119971,194.061,0.0382739,2.35306,47.6469,ABL,3,1997.09,0.0382739,2.83921,0.000481286,2.9913
190.6,1996,1933.03,101325,0.0119956,194.062,0.0382905,2.36071,47.6393,ABL,3,1997.09,0.0382905,2.8384,0.000481209,2.99129
190.8,1996,1933.04,101325,0.0119941,194.063,0.0383069,2.36837,47.6316,ABL,3,1997.09,0.0383069,2.83758,0.000481131,2.99129
191,1996,1933.05,101325,0.0119926,194.064,0.0383234,2.37604,47.624,ABL,3,1997.09,0.0383234,2.83677,0.000481054,2.99129
191.2,1996,1933.06,101325,0.0119911,194.064,0.0383397,2.3837,47.6163,ABL,3,1997.09,0.0383397,2.83596,0.000480977,2.99129
191.4,1996,1933.07,101325,0.0119896,194.065,0.038356,2.39137,47.6086,ABL,3,1997.09,0.038356,2.83516,0.000480899,2.99128
191.6,1996,1933.08,101325,0.0119881,194.066,0.0383722,2.39905,47.601,ABL,3,1997.09,0.0383722,2.83435,0.000480822,2.99128
191.8,1996,1933.09,101325,0.0119866,194.067,0.0383883,2.40672,47.5933,ABL,3,1997.09,0.0383883,2.83354,0.000480744,2.99128
192,1996,1933.1,101325,0.0119852,194.067,0.0384044,2.4144,47.5856,ABL,3,1997.09,0.0384044,2.83274,0.000480666,2.99128
192.2,1996,1933.11,101325,0.0119837,194.068,0.0384204,2.42208,47.5779,ABL,3,1997.09,0.0384204,2.83193,0.000480589,2.99127
192.4,1996,1933.12,101325,0.0119822,194.069,0.0384364,2.42977,47.5702,ABL,3,1997.09,0.0384364,2.83113,0.000480511,2.99127
192.6,1996,1933.13,101325,0.0119808,194.069,0.0384522,2.43746,47.5625,ABL,3,1997.09,0.0384522,2.83033,0.000480434,2.99127
192.8,1996,1933.14,101325,0.0119793,194.07,0.038468,2.44515,47.5548,ABL,3,1997.09,0.038468,2.82952,0.000480356,2.99127
193,1996,1933.14,101325,0.0119778,194.071,0.0384838,2.45285,47.5472,ABL,3,1997.09,0.0384838,2.82872,0.000480278,2.99126
193.2,1996,1933.15,101325,0.0119764,194.072,0.0384995,2.46054,47.5395,ABL,3,1997.09,0.0384995,2.82792,0.0004802,2.99126
193.4,1996,1933.16,101325,0.0119749,194.072,0.0385151,2.46825,47.5318,ABL,3,1997.09,0.0385151,2.82712,0.000480123,2.99126
193.6,1996,1933.17,101325,0.0119735,194.073,0.0385306,2.47595,47.524,ABL,3,1997.09,0.0385306,2.82632,0.000480045,2.99126
193.8,1996,1933.18,101325,0.011972,194.074,0.0385461,2.48366,47.5163,ABL,3,1997.09,0.0385461,2.82552,0.000479967,2.99125
194,1996,1933.19,101325,0.0119706,194.074,0.0385616,2.49137,47.5086,ABL,3,1997.09,0.0385616,2.82473,0.000479889,2.99125
194.2,1996,1933.2,101325,0.0119691,194.075,0.0385769,2.49908,47.5009,ABL,3,1997.09,0.0385769,2.82393,0.000479811,2.99125
194.4,1996,1933.21,101325,0.0119677,194.076,0.0385922,2.5068,47.4932,ABL,3,1997.09,0.0385922,2.82313,0.000479733,2.99125
194.6,1996,1933.22,101325,0.0119663,194.077,0.0386074,2.51452,47.4855,ABL,3,1997.09,0.0386074,2.82234,0.000479655,2.99124
194.8,1996,1933.23,101325,0.0119649,194.077,0.0386226,2.52224,47.4778,ABL,3,1997.09,0.0386226,2.82154,0.000479577,2.99124
195,1996,1933.24,101325,0.0119634,194.078,0.0386377,2.52997,47.47,ABL,3,1997.1,0.0386377,2.82075,0.000479499,2.99124
195.2,1996,1933.25,101325,0.011962,194.079,0.0386528,2.5377,47.4623,ABL,3,1997.1,0.0386528,2.81996,0.000479421,2.99124
195.4,1996,1933.26,101325,0.0119606,194.079,0.0386678,2.54543,47.4546,ABL,3,1997.1,0.0386678,2.81917,0.000479343,2.99123
195.6,1996,1933.27,101325,0.0119592,194.08,0.0386827,2.55317,47.4468,ABL,3,1997.1,0.0386827,2.81837,0.000479265,2.99123
195.8,1996,1933.28,101325,0.0119578,194.081,0.0386975,2.5609,47.4391,ABL,3,1997.1,0.0386975,2.81758,0.000479187,2.99123
196,1996,1933.29,101325,0.0119564,194.081,0.0387123,2.56864,47.4314,ABL,3,1997.1,0.0387123,2.81679,0.000479109,2.99123
196.2,1996,1933.3,101325,0.011955,194.082,0.0387271,2.57639,47.4236,ABL,3,1997.1,0.0387271,2.816,0.00047903,2.99122
196.4,1996,1933.31,101325,0.0119536,194.083,0.0387418,2.58414,47.4159,ABL,3,1997.1,0.0387418,2.81522,0.000478952,2.99122
196.6,1996,1933.32,101325,0.0119522,194.083,0.0387564,2.59189,47.4081,ABL,3,1997.1,0.0387564,2.81443,0.000478874,2.99122
196.8,1996,1933.33,101325,0.0119508,194.084,0.038771,2.59964,47.4004,ABL,3,1997.1,0.038771,2.81364,0.000478795,2.99122
197,1996,1933.34,101325,0.0119494,194.085,0.0387855,2.60739,47.3926,ABL,3,1997.1,0.0387855,2.81285,0.000478717,2.99122
197.2,1996,1933.35,101325,0.011948,194.085,0.0387999,2.61515,47.3848,ABL,3,1997.1,0.0387999,2.81207,0.000478639,2.99121
197.4,1996,1933.36,101325,0.0119466,194.086,0.0388143,2.62291,47.3771,ABL,3,1997.1,0.0388143,2.81128,0.00047856,2.99121
197.6,1996,1933.37,101325,0.0119452,194.087,0.0388286,2.63068,47.3693,ABL,3,1997.1,0.0388286,2.8105,0.000478482,2.99121
197.8,1996,1933.38,101325,0.0119438,194.088,0.0388429,2.63845,47.3616,ABL,3,1997.1,0.0388429,2.80972,0.000478403,2.99121
198,1996,1933.39,101325,0.0119425,194.088,0.0388571,2.64622,47.3538,ABL,3,1997.1,0.0388571,2.80893,0.000478325,2.9912
198.2,1996,1933.4,101325,0.0119411,194.089,0.0388712,2.65399,47.346,ABL,3,1997.1,0.0388712,2.80815,0.000478246,2.9912
198.4,1996,1933.41,101325,0.0119397,194.09,0.0388853,2.66176,47.3382,ABL,3,1997.1,0.0388853,2.80737,0.000478168,2.9912
198.6,1996,1933.42,101325,0.0119384,194.09,0.0388993,2.66954,47.3305,ABL,3,1997.1,0.0388993,2.80659,0.000478089,2.9912
198.8,1996,1933.43,101325,0.011937,194.091,0.0389133,2.67732,47.3227,ABL,3,1997.1,0.0389133,2.80581,0.000478011,2.99119
199,1996,1933.44,101325,0.0119356,194.092,0.0389272,2.68511,47.3149,ABL,3,1997.1,0.0389272,2.80503,0.000477932,2.99119
199.2,1996,1933.45,101325,0.0119343,194.092,0.0389411,2.6929,47.3071,ABL,3,1997.1,0.0389411,2.80425,0.000477853,2.99119
199.4,1996,1933.46,101325,0.0119329,194.093,0.0389549,2.70068,47.2993,ABL,3,1997.1,0.0389549,2.80347,0.000477775,2.99119
199.6,1996,1933.48,101325,0.0119316,194.094,0.0389687,2.70848,47.2915,ABL,3,1997.1,0.0389687,2.80269,0.000477696,2.99118
199.8,1996,1933.49,101325,0.0119302,194.094,0.0389823,2.71627,47.2837,ABL,3,1997.1,0.0389823,2.80192,0.000477617,2.99118
200,1996,1933.5,101325,0.0119289,194.095,0.038996,2.72407,47.2759,ABL,3,1997.1,0.038996,2.80114,0.000477539,2.99118
200.2,1996,1933.51,101325,0.0119276,194.095,0.0390096,2.73187,47.2681,ABL,3,1997.1,0.0390096,2.80036,0.00047746,2.99118
200.4,1996,1933.52,101325,0.0119262,194.096,0.0390231,2.73967,47.2603,ABL,3,1997.1,0.0390231,2.79959,0.000477381,2.99118
200.6,1996,1933.53,101325,0.0119249,194.097,0.0390366,2.74748,47.2525,ABL,3,1997.1,0.0390366,2.79882,0.000477302,2.99117
200.8,1996,1933.54,101325,0.0119236,194.097,0.03905,2.75529,47.2447,ABL,3,1997.1,0.03905,2.79804,0.000477223,2.99117
201,1996,1933.55,101325,0.0119222,194.098,0.0390633,2.7631,47.2369,ABL,3,1997.1,0.0390633,2.79727,0.000477144,2.99117
201.2,1996,1933.56,101325,0.0119209,194.099,0.0390766,2.77091,47.2291,ABL,3,1997.1,0.0390766,2.7965,0.000477065,2.99117
201.4,1996,1933.57,101325,0.0119196,194.099,0.0390899,2.77873,47.2213,ABL,3,1997.1,0.0390899,2.79572,0.000476986,2.99116
201.6,1996,1933.58,101325,0.0119183,194.1,0.0391031,2.78655,47.2134,ABL,3,1997.1,0.0391031,2.79495,0.000476907,2.99116
201.8,1996,1933.59,101325,0.011917,194.101,0.0391162,2.79437,47.2056,ABL,3,1997.1,0.0391162,2.79418,0.000476828,2.99116
202,1996,1933.6,101325,0.0119156,194.101,0.0391293,2.8022,47.1978,ABL,3,1997.1,0.0391293,2.79341,0.000476749,2.99116
202.2,1996,1933.61,101325,0.0119143,194.102,0.0391423,2.81002,47.19,ABL,3,1997.1,0.0391423,2.79264,0.00047667,2.99115
202.4,1996,1933.62,101325,0.011913,194.103,0.0391553,2.81785,47.1821,ABL,3,1997.1,0.0391553,2.79188,0.000476591,2.99115
202.6,1996,1933.63,101325,0.0119117,194.103,0.0391682,2.82569,47.1743,ABL,3,1997.1,0.0391682,2.79111,0.000476512,2.99115
202.8,1996,1933.64,101325,0.0119104,194.104,0.0391811,2.83352,47.1665,ABL,3,1997.11,0.0391811,2.79034,0.000476433,2.99115
203,1996,1933.65,101325,0.0119091,194.105,0.0391939,2.84136,47.1586,ABL,3,1997.11,0.0391939,2.78958,0.000476354,2.99115
203.2,1996,1933.66,101325,0.0119078,194.105,0.0392067,2.8492,47.1508,ABL,3,1997.11,0.0392067,2.78881,0.000476275,2.99114
203.4,1996,1933.67,101325,0.0119065,194.106,0.0392194,2.85704,47.143,ABL,3,1997.11,0.0392194,2.78804,0.000476195,2.99114
203.6,1996,1933.68,101325,0.0119053,194.106,0.0392321,2.86489,47.1351,ABL,3,1997.11,0.0392321,2.78728,0.000476116,2.99114
203.8,1996,1933.69,101325,0.011904,194.107,0.0392447,2.87273,47.1273,ABL,3,1997.11,0.0392447,2.78652,0.000476037,2.99114
204,1996,1933.7,101325,0.0119027,194.108,0.0392573,2.88059,47.1194,ABL,3,1997.11,0.0392573,2.78575,0.000475958,2.99113
204.2,1996,1933.71,101325,0.0119014,194.108,0.0392698,2.88844,47.1116,ABL,3,1997.11,0.0392698,2.78499,0.000475878,2.99113
204.4,1996,1933.72,101325,0.0119001,194.109,0.0392823,2.89629,47.1037,ABL,3,1997.11,0.0392823,2.78423,0.000475799,2.99113
204.6,1996,1933.73,101325,0.0118989,194.11,0.0392947,2.90415,47.0958,ABL,3,1997.11,0.0392947,2.78347,0.00047572,2.99113
204.8,1996,1933.74,101325,0.0118976,194.11,0.039307,2.91201,47.088,ABL,3,1997.11,0.039307,2.78271,0.00047564,2.99113
205,1996,1933.75,101325,0.0118963,194.111,0.0393193,2.91987,47.0801,ABL,3,1997.11,0.0393193,2.78195,0.000475561,2.99112
205.2,1996,1933.76,101325,0.0118951,194.111,0.0393316,2.92774,47.0723,ABL,3,1997.11,0.0393316,2.78119,0.000475481,2.99112
205.4,1996,1933.77,101325,0.0118938,194.112,0.0393438,2.93561,47.0644,ABL,3,1997.11,0.0393438,2.78043,0.000475402,2.99112
205.6,1996,1933.78,101325,0.0118925,194.113,0.039356,2.94348,47.0565,ABL,3,1997.11,0.039356,2.77967,0.000475322,2.99112
205.8,1996,1933.79,101325,0.0118913,194.113,0.0393681,2.95135,47.0487,ABL,3,1997.11,0.0393681,2.77891,0.000475243,2.99112
206,1996,1933.8,101325,0.01189,194.114,0.0393802,2.95922,47.0408,ABL,3,1997.11,0.0393802,2.77816,0.000475163,2.99111
206.2,1996,1933.81,101325,0.0118888,194.115,0.0393922,2.9671,47.0329,ABL,3,1997.11,0.0393922,2.7774,0.000475084,2.99111
206.4,1996,1933.82,101325,0.0118875,194.115,0.0394042,2.97498,47.025,ABL,3,1997.11,0.0394042,2.77665,0.000475004,2.99111
206.6,1996,1933.83,101325,0.0118863,194.116,0.0394161,2.98286,47.0171,ABL,3,1997.11,0.0394161,2.77589,0.000474925,2.99111
206.8,1996,1933.84,101325,0.011885,194.116,0.0394279,2.99075,47.0093,ABL,3,1997.11,0.0394279,2.77514,0.000474845,2.9911
207,1996,1933.85,101325,0.0118838,194.117,0.0394398,2.99863,47.0014,ABL,3,1997.11,0.0394398,2.77438,0.000474765,2.9911
207.2,1996,1933.86,101325,0.0118826,194.118,0.0394515,3.00652,46.9935,ABL,3,1997.11,0.0394515,2.77363,0.000474686,2.9911
207.4,1996,1933.87,101325,0.0118813,194.118,0.0394633,3.01442,46.9856,ABL,3,1997.11,0.0394633,2.77288,0.000474606,2.9911
207.6,1996,1933.88,101325,0.0118801,194.119,0.039475,3.02231,46.9777,ABL,3,1997.11,0.039475,2.77213,0.000474526,2.9911
207.8,1996,1933.89,101325,0.0118789,194.119,0.0394866,3.03021,46.9698,ABL,3,1997.11,0.0394866,2.77137,0.000474446,2.99109
208,1996,1933.9,101325,0.0118777,194.12,0.0394982,3.0381,46.9619,ABL,3,1997.11,0.0394982,2.77062,0.000474367,2.99109
208.2,1996,1933.91,101325,0.0118764,194.121,0.0395097,3.046,46.954,ABL,3,1997.11,0.0395097,2.76987,0.000474287,2.99109
208.4,1996,1933.92,101325,0.0118752,194.121,0.0395212,3.05391,46.9461,ABL,3,1997.11,0.0395212,2.76912,0.000474207,2.99109
208.6,1996,1933.93,101325,0.011874,194.122,0.0395327,3.06181,46.9382,ABL,3,1997.11,0.0395327,2.76838,0.000474127,2.99109
208.8,1996,1933.94,101325,0.0118728,194.122,0.0395441,3.06972,46.9303,ABL,3,1997.11,0.0395441,2.76763,0.000474047,2.99108
209,1996,1933.95,101325,0.0118716,194.123,0.0395555,3.07763,46.9224,ABL,3,1997.11,0.0395555,2.76688,0.000473967,2.99108
209.2,1996,1933.96,101325,0.0118704,194.124,0.0395668,3.08554,46.9145,ABL,3,1997.11,0.0395668,2.76613,0.000473887,2.99108
209.4,1996,1933.97,101325,0.0118692,194.124,0.0395781,3.09346,46.9065,ABL,3,1997.11,0.0395781,2.76539,0.000473807,2.99108
209.6,1996,1933.98,101325,0.011868,194.125,0.0395893,3.10137,46.8986,ABL,3,1997.11,0.0395893,2.76464,0.000473727,2.99108
209.8,1996,1933.99,101325,0.0118668,194.125,0.0396005,3.10929,46.8907,ABL,3,1997.11,0.0396005,2.7639,0.000473647,2.99107
210,1996,1934,101325,0.0118656,194.126,0.0396116,3.11722,46.8828,ABL,3,1997.11,0.0396116,2.76315,0.000473567,2.99107
210.2,1996,1934.01,101325,0.0118644,194.126,0.0396227,3.12514,46.8749,ABL,3,1997.11,0.0396227,2.76241,0.000473487,2.99107
210.4,1996,1934.02,101325,0.0118632,194.127,0.0396338,3.13306,46.8669,ABL,3,1997.11,0.0396338,2.76166,0.000473407,2.99107
210.6,1996,1934.03,101325,0.011862,194.128,0.0396448,3.14099,46.859,ABL,3,1997.11,0.0396448,2.76092,0.000473327,2.99107
210.8,1996,1934.04,101325,0.0118608,194.128,0.0396557,3.14892,46.8511,ABL,3,1997.11,0.0396557,2.76018,0.000473247,2.99106
211,1996,1934.05,101325,0.0118596,194.129,0.0396667,3.15685,46.8431,ABL,3,1997.11,0.0396667,2.75944,0.000473167,2.99106
211.2,1996,1934.06,101325,0.0118584,194.129,0.0396776,3.16479,46.8352,ABL,3,1997.11,0.0396776,2.7587,0.000473087,2.99106
211.4,1996,1934.07,101325,0.0118573,194.13,0.0396884,3.17273,46.8273,ABL,3,1997.11,0.0396884,2.75795,0.000473007,2.99106
211.6,1996,1934.08,101325,0.0118561,194.131,0.0396992,3.18066,46.8193,ABL,3,1997.11,0.0396992,2.75721,0.000472927,2.99106
211.8,1996,1934.09,101325,0.0118549,194.131,0.03971,3.18861,46.8114,ABL,3,1997.11,0.03971,2.75647,0.000472846,2.99105
212,1996,1934.1,101325,0.0118537,194.132,0.0397207,3.19655,46.8035,ABL,3,1997.11,0.0397207,2.75574,0.000472766,2.99105
212.2,1996,1934.12,101325,0.0118526,194.132,0.0397313,3.20449,46.7955,ABL,3,1997.11,0.0397313,2.755,0.000472686,2.99105
212.4,1996,1934.13,101325,0.0118514,194.133,0.039742,3.21244,46.7876,ABL,3,1997.11,0.039742,2.75426,0.000472606,2.99105
212.6,1996,1934.14,101325,0.0118502,194.133,0.0397526,3.22039,46.7796,ABL,3,1997.11,0.0397526,2.75352,0.000472525,2.99105
212.8,1996,1934.15,101325,0.0118491,194.134,0.0397631,3.22834,46.7717,ABL,3,1997.11,0.0397631,2.75278,0.000472445,2.99104
213,1996,1934.16,101325,0.0118479,194.135,0.0397736,3.2363,46.7637,ABL,3,1997.11,0.0397736,2.75205,0.000472365,2.99104
213.2,1996,1934.17,101325,0.0118468,194.135,0.0397841,3.24425,46.7557,ABL,3,1997.11,0.0397841,2.75131,0.000472284,2.99104
213.4,1996,1934.18,101325,0.0118456,194.136,0.0397945,3.25221,46.7478,ABL,3,1997.11,0.0397945,2.75058,0.000472204,2.99104
213.6,1996,1934.19,101325,0.0118445,194.136,0.0398049,3.26017,46.7398,ABL,3,1997.11,0.0398049,2.74984,0.000472124,2.99104
213.8,1996,1934.2,101325,0.0118433,194.137,0.0398153,3.26813,46.7319,ABL,3,1997.11,0.0398153,2.74911,0.000472043,2.99103
214,1996,1934.21,101325,0.0118422,194.137,0.0398256,3.2761,46.7239,ABL,3,1997.11,0.0398256,2.74837,0.000471963,2.99103
214.2,1996,1934.22,101325,0.011841,194.138,0.0398359,3.28406,46.7159,ABL,3,1997.12,0.0398359,2.74764,0.000471882,2.99103
214.4,1996,1934.23,101325,0.0118399,194.138,0.0398461,3.29203,46.708,ABL,3,1997.12,0.0398461,2.74691,0.000471802,2.99103
214.6,1996,1934.24,101325,0.0118387,194.139,0.0398563,3.3,46.7,ABL,3,1997.12,0.0398563,2.74618,0.000471721,2.99103
214.8,1996,1934.25,101325,0.0118376,194.14,0.0398665,3.30797,46.692,ABL,3,1997.12,0.0398665,2.74544,0.000471641,2.99102
215,1996,1934.26,101325,0.0118365,194.14,0.0398766,3.31595,46.6841,ABL,3,1997.12,0.0398766,2.74471,0.00047156,2.99102
215.2,1996,1934.27,101325,0.0118353,194.141,0.0398867,3.32392,46.6761,ABL,3,1997.12,0.0398867,2.74398,0.00047148,2.99102
215.4,1996,1934.28,101325,0.0118342,194.141,0.0398967,3.3319,46.6681,ABL,3,1997.12,0.0398967,2.74325,0.000471399,2.99102
215.6,1996,1934.29,101325,0.0118331,194.142,0.0399067,3.33988,46.6601,ABL,3,1997.12,0.0399067,2.74252,0.000471318,2.99102
215.8,1996,1934.3,101325,0.0118319,194.142,0.0399167,3.34786,46.6521,ABL,3,1997.12,0.0399167,2.74179,0.000471238,2.99102
216,1996,1934.31,101325,0.0118308,194.143,0.0399266,3.35585,46.6442,ABL,3,1997.12,0.0399266,2.74106,0.000471157,2.99101
216.2,1996,1934.32,101325,0.0118297,194.143,0.0399365,3.36384,46.6362,ABL,3,1997.12,0.0399365,2.74033,0.000471076,2.99101
216.4,1996,1934.33,101325,0.0118286,194.144,0.0399464,3.37182,46.6282,ABL,3,1997.12,0.0399464,2.73961,0.000470996,2.99101
216.6,1996,1934.34,101325,0.0118274,194.145,0.0399562,3.37981,46.6202,ABL,3,1997.12,0.0399562,2.73888,0.000470915,2.99101
216.8,1996,1934.35,101325,0.0118263,194.145,0.039966,3.38781,46.6122,ABL,3,1997.12,0.039966,2.73815,0.000470834,2.99101
217,1996,1934.36,101325,0.0118252,194.146,0.0399757,3.3958,46.6042,ABL,3,1997.12,0.0399757,2.73742,0.000470754,2.991
217.2,1996,1934.37,101325,0.0118241,194.146,0.0399854,3.4038,46.5962,ABL,3,1997.12,0.0399854,2.7367,0.000470673,2.991
217.4,1996,1934.38,101325,0.011823,194.147,0.0399951,3.4118,46.5882,ABL,3,1997.12,0.0399951,2.73597,0.000470592,2.991
217.6,1996,1934.39,101325,0.0118219,194.147,0.0400048,3.4198,46.5802,ABL,3,1997.12,0.0400048,2.73525,0.000470511,2.991
217.8,1996,1934.4,101325,0.0118208,194.148,0.0400144,3.4278,46.5722,ABL,3,1997.12,0.0400144,2.73452,0.00047043,2.991
218,1996,1934.41,101325,0.0118197,194.148,0.0400239,3.4358,46.5642,ABL,3,1997.12,0.0400239,2.7338,0.000470349,2.99099
218.2,1996,1934.42,101325,0.0118186,194.149,0.0400335,3.44381,46.5562,ABL,3,1997.12,0.0400335,2.73307,0.000470269,2.99099
218.4,1996,1934.43,101325,0.0118175,194.149,0.040043,3.45181,46.5482,ABL,3,1997.12,0.040043,2.73235,0.000470188,2.99099
218.6,1996,1934.44,101325,0.0118164,194.15,0.0400524,3.45982,46.5402,ABL,3,1997.12,0.0400524,2.73162,0.000470107,2.99099
218.8,1996,1934.45,101325,0.0118153,194.151,0.0400619,3.46784,46.5322,ABL,3,1997.12,0.0400619,2.7309,0.000470026,2.99099
219,1996,1934.47,101325,0.0118142,194.151,0.0400713,3.47585,46.5242,ABL,3,1997.12,0.0400713,2.73018,0.000469945,2.99099
219.2,1996,1934.48,101325,0.0118131,194.152,0.0400806,3.48386,46.5161,ABL,3,1997.12,0.0400806,2.72946,0.000469864,2.99098
219.4,1996,1934.49,101325,0.011812,194.152,0.0400899,3.49188,46.5081,ABL,3,1997.12,0.0400899,2.72873,0.000469783,2.99098
219.6,1996,1934.5,101325,0.0118109,194.153,0.0400992,3.4999,46.5001,ABL,3,1997.12,0.0400992,2.72801,0.000469702,2.99098
219.8,1996,1934.51,101325,0.0118098,194.153,0.0401085,3.50792,46.4921,ABL,3,1997.12,0.0401085,2.72729,0.000469621,2.99098
220,1996,1934.52,101325,0.0118087,194.154,0.0401177,3.51594,46.4841,ABL,3,1997.12,0.0401177,2.72657,0.00046954,2.99098
220.2,1996,1934.53,101325,0.0118076,194.154,0.0401269,3.52397,46.476,ABL,3,1997.12,0.0401269,2.72585,0.000469459,2.99098
